station,state,latitude,longitude,elevation,date,TMIN,TMAX,TAVG,AWND,WDF5,WSF5,SNOW,SNWD,PRCP
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170106,23.18,33.98,,10.513618,360,27.96175,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170126,39.92,59,,3.131716,360,14.092722,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170127,37.94,57.92,,4.921268,360,19.01399,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170301,53.96,73.04,,7.605596,360,29.08022,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170504,60.08,78.98,,8.500372,360,35.119958,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170522,60.98,77,,4.250186,360,16.105968,0,0,0.01968505
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170529,68,87.98,,2.23694,360,10.961006,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170823,75.02,100.04,,2.23694,360,18.119214,0,0,0.0393701
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170827,69.98,73.94,,11.632088,360,44.962494,0,,2.57086753
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170829,69.98,89.96,,7.605596,360,27.066974,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170911,60.98,87.08,,3.131716,360,19.01399,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170912,62.96,93.02,,3.35541,360,14.987498,0,0,0
WACO RGNL AP,TX,31.6189,-97.2283,152.4,20170114,41,46.04,43.7,9.395148,360,18.119214,0,0,0
WACO RGNL AP,TX,31.6189,-97.2283,152.4,20170126,32,55.04,43.88,6.934514,360,19.908766,0,0,0
WACO RGNL AP,TX,31.6189,-97.2283,152.4,20170208,46.94,78.08,61.34,12.750558,360,35.119958,0,0,0
WACO RGNL AP,TX,31.6189,-97.2283,152.4,20170313,44.96,66.92,52.16,9.618842,360,23.935258,0,0,0.0393701
WACO RGNL AP,TX,31.6189,-97.2283,152.4,20170417,62.06,82.04,73.58,9.171454,360,31.093466,0,0,1.09055177
WACO RGNL AP,TX,31.6189,-97.2283,152.4,20170607,64.94,93.02,78.98,6.263432,360,17.000744,0,0,0
WACO RGNL AP,TX,31.6189,-97.2283,152.4,20170912,53.06,91.04,71.6,5.816044,360,25.948504,0,0,0
DALLAS LOVE FLD,TX,32.8519,-96.8556,134.1,20170116,50,64.94,57.74,4.921268,360,21.922012,0,0,0.01181103
DALLAS LOVE FLD,TX,32.8519,-96.8556,134.1,20170201,53.96,80.06,65.84,9.395148,360,23.040482,0,0,0
DALLAS LOVE FLD,TX,32.8519,-96.8556,134.1,20170202,44.06,55.04,51.08,11.632088,360,29.08022,0,0,0
DALLAS LOVE FLD,TX,32.8519,-96.8556,134.1,20170215,42.08,60.08,48.56,8.724066,360,23.040482,0,0,0
DALLAS LOVE FLD,TX,32.8519,-96.8556,134.1,20170505,51.98,80.96,67.1,7.82929,360,27.96175,0,0,0
DALLAS LOVE FLD,TX,32.8519,-96.8556,134.1,20170829,71.96,89.96,78.98,8.052984,360,23.040482,0,0,0
DALLAS LOVE FLD,TX,32.8519,-96.8556,134.1,20170905,75.02,93.02,84.56,10.06623,360,29.08022,0,0,0
